,normalized_url,brand_name,product,created_at,rev_content,review_rating
874,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-15T19:16:23.409Z,I love my Javi coffee and the straw set as a nice added treat.   I have never tried micro brews before and I’m hooked and can’t wait to order more.,5
875,javycoffee.com,Javy,Copper Straws,2021-12-15T19:08:35.178Z,Love them ,5
876,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-15T18:48:48.661Z,Make for my husband and I every morning!,5
877,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-15T18:24:34.122Z,It was great! the coffee is amazing!,5
878,javycoffee.com,Javy,Javy Coffee,2021-12-15T17:42:50.251Z,Excellent taste & the convenience is out of the world.  Morning coffee so easy & one cup at a time; so convenient.,5
879,javycoffee.com,Javy,Limited Time Sale - BOGO,2021-12-15T16:55:25.629Z,"I thought the sale BOGO was fantastic. Javy gives me the ability to add or subtract the amount of caffeine! Great pick me up!
",5
880,javycoffee.com,Javy,Limited Offer L.P,2021-12-15T16:25:10.030Z,Great value ,5
881,javycoffee.com,Javy,Javy Coffee,2021-12-15T14:53:30.024Z,I love it . The only problem is my 18 year old  loves it too,5
882,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-15T14:19:07.364Z,"This is the best coffee I have ever had. So smooth, low acidity, and never bitter. Perfect making my iced coffee every day. I use to make daily trips to Starbucks. Javy is saving me hundreds of dollars a month.",5
883,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-15T05:22:49.615Z,I didn't get a free straw set!!  But love 💕 my JAVY. I can have it anytime and anyway I want to make it it. Haven't went to a coffee shop since I started to using JAVY!!,5
884,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-15T03:39:37.652Z,This coffee is amazing and versatile! The only better that I have found is finding new flavors of Javy 🥰 I drink Javy daily and am very happy to do so!,5
885,javycoffee.com,Javy,Javy Coffee,2021-12-15T03:06:30.136Z,I started using Javy as a travel coffee but I love it so much that's  all I buy now.  I gave my Keriug away 😁,5
886,javycoffee.com,Javy,Limited Offer L.P,2021-12-15T02:15:29.813Z,Love making ice coffee with this. So good!!!,5
887,javycoffee.com,Javy,Javy Coffee,2021-12-15T01:36:44.631Z,Excellent highly recommended ,5
888,javycoffee.com,Javy,Limited Offer L.P,2021-12-15T00:08:04.374Z,"It is Definitely a Great offer, But, since it was my first time ordering I was hesitant to start w the offer of 
 “Buy 2 get 2 Free ! 
I wanted to try it before I would order 4 bottles",5
889,javycoffee.com,Javy,Limited Offer L.P,2021-12-14T21:37:53.873Z,Very pleasant tasting coffee quick and easy absolutely love the taste and convenience.,5
890,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-14T21:14:03.165Z,"I knew little about Javy when I ordered. It was on sale so I figured I had nothing to lose. I fell in love the first week I received my first bottle. Easy to use, great taste, I have used it for iced coffee and over ice cream. I will Definitely buy again.",5
891,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-14T19:10:57.309Z,I love that I can get out the door in a short time with my lifeline of coffee.  Gets me through my morning into the afternoon.   I keep one bottle at work and one at home so it is always with me.,5
892,javycoffee.com,Javy,Javy Coffee,2021-12-14T18:07:09.552Z,"I don't drink coffee on a daily basis so I've gotten rid of my coffee maker. I love this because I can have hot coffee, cold coffee, or coffee flavor in my protein drink instantly without having to use coffee crystals. It tastes great and I can make it as strong or weak as I want it. ",5
893,javycoffee.com,Javy,Javy Coffee,2021-12-14T17:05:57.269Z,I really like the flavor. And it's so easy ,5
894,javycoffee.com,Javy,Javy Coffee,2021-12-14T15:58:42.086Z,I have been very pleased with all of my Javy purchases.,5
895,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-14T15:49:12.325Z,"I think I chose the right frequency of delivery.....I don't drink a lot of coffee but when I do, I want it fresh tasting & smooth. I get that with Javy !  Thanks for introducing me to your quality product.",5
896,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-14T15:43:18.537Z,Love them!,5
897,javycoffee.com,Javy,Free Milk Frother,2021-12-14T14:48:09.933Z,"Great product, Even better that it was free on Black Friday!! Thank you ",5
898,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-14T14:47:17.257Z,"Best iced coffee I’ve had. I even put some in my protein shakes in the mornings, best of both worlds!!",5
899,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-14T14:36:04.541Z,Mom is the coffee drinker...she loves it,5
900,javycoffee.com,Javy,Javy Coffee,2021-12-14T14:22:14.237Z,Great tasting coffee!! ,5
901,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-14T12:23:41.918Z,This has made my morning coffee prep so simple!   I recommend Javy to everyone I know!,5
902,javycoffee.com,Javy,Limited Offer L.P,2021-12-14T04:19:05.084Z,"I must say, I love that I have coffee on hand whenever I crave it! So many ways to prepare it and always quick and delicious!!",5
903,javycoffee.com,Javy,Javy Coffee,2021-12-14T01:34:33.296Z,I drink it every day 🤗👍🏼,5
904,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-14T00:57:54.839Z,So easy to make quickly and not bitter! We love it hot and cold!,5
905,javycoffee.com,Javy,Microdose 30:1 Coffee Concentrate S1,2021-12-13T23:22:30.346Z,Love that I can make my drink the strength I want it and easily create different tastes every time ,5
906,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-13T18:34:30.051Z,"I love the ease of not having to remember to order my next bottle or 2 of Javy!  
The taste is great, and it saves me alot of money!",5
907,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-13T18:19:46.019Z,"I love the coffee. I had a delivery issue, but customer service made it right. The subscription is super convenient.",5
908,javycoffee.com,Javy,Limited Offer L.P,2021-12-13T17:20:57.294Z,I add to my ice cream. I add it to milk. I even add to bottled water. I would be lost without it.,5
909,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-13T13:46:44.785Z,Love it!!!,5
910,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-13T09:47:38.776Z,Love this coffee xx,5
911,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-13T09:47:03.835Z,I work nights and a fast good cup of coffee is great...keeps me warm and going thru my shift. Great coffee flavor. I will definitely order again!,5
912,javycoffee.com,Javy,Javy Coffee,2021-12-13T06:11:06.198Z,I’ve been adding just a bit of Javy to my regular cup of coffee.   It’s a great addition.   It doesn’t take a lot but makes a mega difference!!,5
913,javycoffee.com,Javy,Halloween - Pumpkin Bundle,2021-12-13T03:12:26.318Z,"Love it, not strong taste ",5
914,javycoffee.com,Javy,Limited Offer L.P,2021-12-13T00:17:38.934Z,I love this! I drink two to three a day… ,5
915,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-13T00:04:28.123Z,"I look forward to my coffee in the morning now, I love javy it’s so easy to make and it tastes great!! I have already placed another order.",5
916,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-12T21:16:29.266Z,"This product is amazing! The taste is great and it gives me lots of energy! I just ordered my second bottle, I also ordered a caramel and I can’t wait to try it",5
917,javycoffee.com,Javy,Limited Offer L.P,2021-12-12T19:13:48.231Z,"Javy coffee made me not even care for Starbucks or any others coffee places ,the taste is amazing!!! I don’t even want to use my Keurig any more  love love love it!!! ",5
918,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-12T15:18:20.654Z,Really love how it taste so good! Use it as hot and cold coffee with any flavors of syrup! ,5
919,javycoffee.com,Javy,Travel Mug,2021-12-12T15:18:01.312Z,Nice flavor and Quick.,5
920,javycoffee.com,Javy,Javy Coffee,2021-12-12T07:36:51.700Z,I really like the easy of using this product. I cancelled my subscriptions as I don't go through it fast so I want it to be fresh!! ,5
921,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-12T02:55:50.002Z,The straws are really nice but the javy is the best part.   I am having to drink protein shakes everyday and this has made them taste great. ,5
922,javycoffee.com,Javy,Limited Offer L.P,2021-12-11T23:21:29.808Z,Best deal on Javy right now !   Easiest coffee you will ever make!   I’m hooked !! ,5
923,javycoffee.com,Javy,Limited Offer L.P,2021-12-11T22:33:28.068Z,"This is great for when you run out of coffee grounds. I use it mostly for Iced coffee, but it was great when I ran out. Fast shipping.",5
924,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-11T21:19:21.409Z,Mixes great tastes great. I tried other coffee and yours are the only when I will buy.,5
925,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-11T20:19:41.605Z,I am usually only a tea drinkee so am not an expeet on coffee. But I do like an occasional iced mocha latte.  Having this on hand makes it easier to make one at home.,5
926,javycoffee.com,Javy,Javy Coffee,2021-12-11T14:37:43.653Z,"From the first sip I have been hooked!!  Bye bye Starbucks!  I have always had an issue with coffee making me jittery but I am now on my 3rd bottle of Javy and haven't noticed this issue at all.  I NEED MORE! 😊


",5
927,javycoffee.com,Javy,Javy Coffee,2021-12-11T13:55:18.087Z,"I drink ice coffee and Javy makes the best.  I don’t even go to Starbucks anymore, so I save money with Javy. ",5
928,javycoffee.com,Javy,Exclusive International Deal - Free Straw Set,2021-12-11T07:15:57.721Z,Amazing!!,5
929,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-11T03:12:29.466Z,Makes an excellent cup of coffee with minimal effort!,5
930,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-11T02:59:30.338Z,"Loved loved the mocha javy. I make iced mocha coffee with it, this is awesome. Just like how they did at the stores, but ALOT cheaper!! I'm sooo glad that I made the decision to purchase it!!! You guys rock!!!  Keeping my fingers crossed that you come out with hazelnut!!! 🤞🤞🤞🤞",5
931,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-10T22:05:35.491Z,I literally cannot live without this coffee!!! I actually had to go a couple weeks in between running out and renewing this last time!! There's nothing I can find to replace the same taste and quality as I get get from JAVY!!!  This is my nectar from Heaven!!!,5
932,javycoffee.com,Javy,Limited Sale - Javy Coffee - Subscription Club,2021-12-10T21:48:45.312Z,Loved itloved it will be ordering more soon,5
933,javycoffee.com,Javy,Javasurance Protection,2021-12-10T20:24:54.241Z,I'll always use the protection for my Javy gotta have it every day ,5
934,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-10T20:23:09.033Z,I love Javy it's the best coffee I ever had no more coffee shops for me I will always have Javy on hand forever ,5
935,javycoffee.com,Javy,Javy Coffee,2021-12-10T19:25:29.841Z,Thee BEST coffee I’ve ever had without going to a caribou or Starbucks!!!  It’s so rich and yummy and I am happy I purchased one to try! Will be purchasing more 🤩,5
936,javycoffee.com,Javy,Limited Offer L.P,2021-12-10T19:24:04.005Z,My favorite part about my Javy coffee is that I can have it hot or cold for whatever mood I'm in. It's also so darn tasty and actually has the caffeine content I need in the morning to start my day ☺️🌞,5
937,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-10T18:29:50.879Z,This is great! I love Java coffee and the straw is great for iced Java coffee.,5
938,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-10T17:45:23.511Z,"I really enjoyed the  the fact that it doesn’t take much to make my iced coffees now and the taste is awesome! Most concentrated coffees I’ve had taste like two day old burnt coffee🤢🤮but I absolutely loved Javy! If you’re a coffee drinker, it’s definitely worth trying..... ",5
939,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-10T16:44:42.501Z,"Loved the straw set, saw the add on til Tom and decided to try it is very good!  So far we are enjoying it!  ",5
940,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-10T16:23:31.751Z,Love love love Javy coffee!!!!😍,5
941,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-10T13:34:02.343Z,LOVE IT!! I prefer this to the original flavor! Its so good! I literally drink it every morning. Its the perfect pick me up later in the day as well. Couldn't be happier with this product,5
942,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-10T12:26:33.066Z,GREAT FOR BREAKFAST 👍,5
943,javycoffee.com,Javy,Microdose - Mocha Coffee Concentrate,2021-12-10T12:22:46.799Z,I TRULY ENJOYED IT IN THE MORNING WITH BREAKFAST 👍 THANKS 🙏🏽 ,5
944,javycoffee.com,Javy,Exclusive Deal - Mason Jar + Free Set of Premium Straws,2021-12-10T09:02:05.982Z,Any deal from Javy is fantastic!,5
945,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-10T04:26:33.116Z,"Very happy to now have flavored coffee from Javy! Just like regular, only with yummy caramel!",5
946,javycoffee.com,Javy,Limited Offer L.P,2021-12-10T04:15:22.233Z,Great product truly love it on ice with half and half and a little sugar it's heavenly ,5
947,javycoffee.com,Javy,Javy Coffee,2021-12-10T00:16:42.987Z,Love it! I used to grind my own beans every day and now I don’t have to!,5
948,javycoffee.com,Javy,Javy Coffee,2021-12-09T23:50:39.124Z,It was really good. I was amazed!  Taste better than coffee shops.  Now I can make my own!  ,5
949,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-09T23:28:42.831Z,"This is awesome coffee , thanks",5
950,javycoffee.com,Javy,Limited Sale - Javy Coffee - Subscription Club,2021-12-09T22:32:39.699Z,"I love it Javy coffee is the best cold brew for people like me who's always on the go, it's the best & thank you for making such a great  lost without it",5
951,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-09T22:17:43.965Z,Good stuff!,5
952,javycoffee.com,Javy,Limited Offer L.P,2021-12-09T21:42:58.607Z,Way to get your coffee your way in seconds!!!  ,5
953,javycoffee.com,Javy,Limited Sale - Javy Coffee - Subscription Club,2021-12-09T21:35:55.131Z,Great coffee for a great price,5
954,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-09T21:31:53.762Z,Good deal I drink 1-3  ups a dsy.day love it do easy to make iced,5
955,javycoffee.com,Javy,Javy Coffee,2021-12-09T21:12:47.783Z,The coffee Is great!,5
956,javycoffee.com,Javy,Javy Coffee,2021-12-09T19:42:49.653Z,I love the flavor and the convenience! And it's so versatile. I can make it cold or hot and it is so easy. Thanks for such a fun and delicious product!,5
957,javycoffee.com,Javy,Microdose 30:1 Coffee Concentrate S3,2021-12-09T17:07:00.467Z,Absolutely love it ,5
958,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-09T16:51:23.813Z,"I love it, and don’t drink anything else!",5
959,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-09T16:01:58.784Z,Love it! I love it because I can make different flavored beverages hot and cold it's everything a person could want.,5
960,javycoffee.com,Javy,Exclusive Deal - BOGO,2021-12-09T15:47:04.693Z,I just want to place an order,5
961,javycoffee.com,Javy,Javy Coffee,2021-12-09T15:35:40.343Z,I love my Javy. Makes morning coffee so easy. It is great to keep in my salon for clients as well. Can’t wait to try some of the other flavors. ,5
962,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-09T15:06:31.379Z,I'm very happy I found Javy.  I love ice coffees and I like to add Javy to my protein drinks.  I drive a truck so I carry a bottle with me.,5
963,javycoffee.com,Javy,Limited Offer L.P,2021-12-09T13:40:32.948Z,"Javy is so simple to use! I love how quick and easy it is to make an iced coffee or a hot mug and go, and it’s so smooth and delicious, no bitter taste like you get with a lot of store bought grounds. Plus no waiting to brew! Its convenience is unmatched! And it’s cheaper than the coffee shop every day. I love it!
",5
964,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-09T03:36:09.046Z,Its free!!  And its great!!  What more can one ask for!,5
965,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-09T02:36:22.777Z,I love iced coffee. As much as I like this I have to say I like the plain JAVY just as well.  I am unhappy that the bottles are smaller than the first 3 I bought.  And you do need a dripless lid.  The shipping speed is pretty good but considering how messed up everything is I can't blame JAVY for being slower than we might expect.,5
966,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-09T02:33:18.650Z,It’s very addicting. ,5
967,javycoffee.com,Javy,Microdose 30:1 Coffee Concentrate S2,2021-12-09T02:23:47.219Z,"Excellent product, can’t wait to try their flavors! Rich, bold taste without being overpowering!!",5
968,javycoffee.com,Javy,Exclusive Deal - BOGO,2021-12-09T02:18:36.048Z,I loved this deal! I drink my Javy coffee every morning and it makes making iced coffee at home so easy! ,5
969,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-09T02:18:14.707Z,Easy to make and taste great ,5
970,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-09T01:30:38.945Z,I love the new flavor!,5
971,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-09T00:57:51.233Z,I love Javy.  It makes the best iced coffee. ,5
972,javycoffee.com,Javy,Microdose - Pumpkin Spice Coffee Concentrate,2021-12-09T00:26:18.185Z,Excellent /,5
973,javycoffee.com,Javy,Microdose 30:1 Coffee Concentrate S5,2021-12-09T00:18:31.108Z,This makes the best ice coffee ever!!! ,5
974,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-09T00:08:52.314Z,My favorite coffee,5
975,javycoffee.com,Javy,Microdose - Mocha Coffee Concentrate,2021-12-08T23:47:26.392Z,Amazing. Grosvenor my son hooked.  ,5
976,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-08T23:44:30.031Z,I Loved It.  I would spend so much money on coffee at coffee shops. I think they are going to miss me and my money. You've made by life much easier and happief.  Thank You..,5
977,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T22:50:06.597Z,This coffee is wonderful! It is so smooth and tastes great! I never get the stomach wrench that I normally would get from strong coffee...which really shocked me & wowed me! I enjoy it at any temperature...I cannot do so with any other coffee! I am a faithful customer! Thank you Javy! I must add that your customer service is fabulous...what a delight!,5
978,javycoffee.com,Javy,Javy Coffee,2021-12-08T22:46:17.446Z,Love Love the Caramel.,5
979,javycoffee.com,Javy,Limited Offer L.P,2021-12-08T21:51:40.916Z,"This is my first time trying  javy. I was surprised.  I love it ,plus it saves me money. I usually go to a coffee place several times a week.  Now I can make it at home , just the way  I like it. I would tell anyone to just give it a try. I loved it so much, I just ordered again.",5
980,javycoffee.com,Javy,Microdose - Pumpkin Spice Coffee Concentrate,2021-12-08T21:32:23.710Z,I’m so glad they came out with pumpkin spice.  I don’t have to add syrup to my coffee now.  Thank you so much!,5
981,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T21:09:15.621Z,I am so glad I came across this. Im going to order more right now. This will be my 3rd order in the last 6 weeks. I even got a friend to make the switch! It's amazing. I only have the option to buy the original flavor. Anyone know why?,5
982,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-08T20:49:11.204Z,great bold french vanilla flavor. I don't think I've had a better french vanilla than this,5
983,javycoffee.com,Javy,Microdose - Mocha Coffee Concentrate,2021-12-08T20:29:30.689Z,I absolutely love the mocha flavor. I drink my coffee black hot and or cold and that is it!  The subtle mocha flavor and fantastic after tastes has made this one my favorite flavor so far.,5
984,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T20:19:15.737Z,This is so easy and tastes great,5
985,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-08T20:18:43.465Z,"I’m HOOKED… I cannot go a day without my Javy concentrate. If I could walk around with an IV in my arm, I totally would!!!",5
986,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-08T20:01:05.718Z,"I live the van life and this has been a lifesaver for me. The flavor is amazing, smooth never acidic and it’s so easy to make a cup of hot or iced coffee.",5
987,javycoffee.com,Javy,Microdose - Mocha Coffee Concentrate,2021-12-08T19:53:18.500Z,Love this Flavor. Very tasty.,5
988,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T19:48:15.842Z,I have been drinking this coffee for at least 6 months or more and I answer more and I enjoy every cup,5
989,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-08T19:37:18.012Z,My granddaughter enjoyed these and we continue to try different options.,5
990,javycoffee.com,Javy,Decaf Liquid Coffee Concentrate,2021-12-08T19:24:14.714Z,"It's hard enough to find decaf coffee, let alone decaf cold brew. I make it up by the pitcher. I freeze regular brewed coffee in ice cube trays. I add the cold brew,  almond milk and sugar free flavored syrup for an almost calorie free treat.",5
991,javycoffee.com,Javy,Javy Coffee,2021-12-08T18:24:47.607Z,This coffee is amazing!,5
992,javycoffee.com,Javy,Limited Offer L.P,2021-12-08T16:48:07.147Z,Love love love it!!!,5
993,javycoffee.com,Javy,First Time Customer Deal,2021-12-08T14:59:34.537Z,Love this,5
994,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-08T14:58:48.035Z,This is the best stuff,5
995,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T14:29:18.962Z,Love the taste of the coffee makes great ice coffee,5
996,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-08T14:28:36.954Z,"This has quickly become my favorite coffee. It’s very addictive because the flavor is so smooth with no acidic or bitter aftertaste.  Over ice, with water and caramel macchiato creamer is delicious!!",5
997,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T14:06:40.862Z,"No need to wait for hot coffee to brew, no more washing pots, no more waiting for cold brew to steep overnight!  Mix and go- cannot say enough good things!",5
998,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-08T13:36:49.413Z,"I ordered as a replacement for the little Starbucks double shot espressos (sold out everywhere) for my boyfriend. He likes cold coffee, I prefer hot. He loves it! I tried it and now I love it! I love the versatility, hot or cold, and trying new combinations with flavored creamers and syrups. Much cheaper than coffee shops, and healthier, too!",5
999,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T13:02:34.878Z,"It is smooth, perfect for hot or cold coffee.
Delicious.",5
1000,javycoffee.com,Javy,Limited Offer L.P,2021-12-08T03:11:42.744Z,I love this stuff !! I’m out and am anxiously waiting for my second bottle,5
1001,javycoffee.com,Javy,Limited Offer L.P,2021-12-08T01:29:54.745Z,"The taste is great, tastes amazing in a vanilla protein shake and/or oat milk",5
1002,javycoffee.com,Javy,Microdose - Liquid Coffee Concentrate,2021-12-08T01:16:35.983Z,"The employees at Javy Coffee are terrific people,",5
1003,javycoffee.com,Javy,First Time Customer Deal - Flavor BOGO,2021-12-08T00:27:29.016Z,Caramel and French vanilla were delicious,4
1004,javycoffee.com,Javy,First Time Customer Deal - Flavor B2G1,2021-12-07T23:29:14.880Z,"We love this coffee, we have a 3 bottle monthly subscription and have ordered additional bottles.",5
1005,javycoffee.com,Javy,Javasurance Protection,2021-12-07T23:28:14.962Z,We had one bottle break and a replacement was sent out right away.,5
1006,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-07T23:27:20.151Z,"Great straws, replacing all of our other straws with these",5
1007,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-07T21:58:07.861Z,"Javy has been a game changer!! This is the best Iced coffee ever! 
I use 3 Tables spoons of Javy
1 caramel premiere protein drink
Add a little water
Caramel sauce= Delicious",5
1008,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-07T20:54:22.934Z,"I love this coffee. I realized when I made my first cup that I forgot to put sweetener in. I have always used a lot sweetener but there was no bitterness in my Javy. I added half the sweetener I normally use and it tasted great. The flavor is so rich and smooth. I just heat a coffee cup of water in the microwave, add a teaspoon of Javy and enjoy. I will order more so I do not run out.",5
1009,javycoffee.com,Javy,Javy Coffee - Subscription Club,2021-12-07T15:02:32.762Z,Easy to use. No bitter after taste. Make as strong as you like. It doesn't matter. It's always perfect.,5
1010,javycoffee.com,Javy,Limited Offer L.P,2021-12-07T14:34:20.615Z,"Smooth, rich taste and easy to make recipes",5
1011,javycoffee.com,Javy,Limited Offer L.P,2021-12-07T14:21:26.021Z,am a coffee lover n trust me this coffee is the best,4
1012,javycoffee.com,Javy,Limited Offer L.P,2021-12-07T14:12:30.080Z,I really love it for making iced coffee quick and easy,5
1013,javycoffee.com,Javy,Javy Coffee,2021-12-07T10:40:15.359Z,good as usual will be buying more,5
1014,javycoffee.com,Javy,Microdose - French Vanilla Coffee Concentrate,2021-12-07T02:01:48.237Z,Good product,5
1015,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-07T00:06:43.544Z,I love this stuff,5
1016,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-06T22:56:47.891Z,I really enjoy javy but am just recovering from an ulcer so am going slow.,4
1017,javycoffee.com,Javy,Limited Deal L.P -> Javy Coffee,2021-12-06T16:45:53.318Z,"I love the different types of the coffee, the only thing I do have an issue with is the delivery. I not sure if you can do anything about it but that’s my only thing.",5
1018,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-06T14:09:36.883Z,Very refreshing in the afternoon as ice coffee.,5
1019,javycoffee.com,Javy,Microdose 30:1 Coffee Concentrate S2,2021-12-06T02:06:05.030Z,I love this stuff it doesn't wire me like 5 hr energy drinks do urgent request BIGGER BOTTLES PLEASE 🥺,5
1020,javycoffee.com,Javy,Microdose - Caramel Coffee Concentrate,2021-12-06T01:11:06.569Z,I absolutely love this coffee; especially the caramel flavored!! I would definitely recommend this!,5
1021,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-05T22:03:23.735Z,I disliked that the pour from the bottle is messy. Poured down the bottle and not into the spoon. Bottle lip needs to be changed. After multiple attempts I moved to using a syringe. Ability to adjust taste is a plus.,5
1022,javycoffee.com,Javy,Javy Coffee,2021-12-05T22:02:45.327Z,It's really good with heavy cream and a touch of sugar,5
1023,javycoffee.com,Javy,Limited Deal -> Javy Coffee,2021-12-05T20:39:29.185Z,Love the taste!,5
1024,javycoffee.com,Javy,Halloween - Pumpkin Bundle,2021-12-05T18:52:12.136Z,This bundle is the best. The Pumpkin Spice flavor coffee is really good and the mug is cute.  I am enjoying my purchase very much.,5
1025,javycoffee.com,Javy,Javy Coffee,2021-12-05T17:48:42.892Z,I love that it's so fast and easy to make,5
1026,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-05T17:18:56.350Z,"This product is absolutely awesome it makes it so quick and easy to make an excellent coffee drink, hot straight up coffee or caramel swirl iced so many options and again so EASY. I love this product.",5
1027,javycoffee.com,Javy,Exclusive Deal - Free Straw Set,2021-12-05T14:18:53.618Z,I use Javy to make iced coffee every afternoon.  It is absolutely the best.  No more brewing coffee and cooling it or storing large pitchers in the refrigerator.  So convenient and tasty.,5
1028,javycoffee.com,Javy,Limited Offer L.P,2021-12-05T01:53:50.870Z,I was kind of skeptical in buying it at first but am really glad I did. I took advantage of the free bottles and also signed up for a subscription.  I love it.,5
1029,javycoffee.com,Javy,Javy Coffee,2021-12-04T22:34:05.529Z,"I was definitely skeptical at first but after my first cup I was hooked! SO easy to make hot or cold, just add your favorite sweetener or creamer and you’re out the door!",5
1030,javycoffee.com,Javy,Limited Deal -> Javy Coffee CA,2021-12-04T16:51:59.738Z,I am giving as stocking stuffers.,5
1031,javycoffee.com,Javy,First Time Customer Deal - Flavor B2G1,2021-12-03T17:41:06.987Z,I love JAVY! This coffee has helped me to enjoy delicious taste in the morning while still getting things accomplished during my morning routine. Great for travel too!,5
1032,javycoffee.com,Javy,Limited Offer L.P,2021-12-03T17:32:13.473Z,I love the taste of this.,5
1033,javycoffee.com,Javy,Limited Offer L.P,2021-12-03T06:36:17.110Z,I can now stay on my diet plan with the help of Javy by satisfying my sweet tooth with the ice coffees.,5
1034,javycoffee.com,Javy,Javy Coffee,2021-12-03T03:04:23.877Z,"we open new coffee shop product gone in nine hours
will be ordering again shortly",5
