,normalized_url,rev_count,source_name,review_source_id,reviewer_source_id,product_name,product_source_id,review_date,review_rating,review_content,color,skincare,both color and skincare,parent_category,primary_category,mentions
628,freckbeauty.com,1015,sephora,177428607,7249703678,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-08 17:33:54,5.0,"['Freck', 'Beauty', 'gifted', 'me', 'their', 'cactus', 'water', 'and', 'this', 'is', 'such', 'a', 'perfect', 'toner', 'for', 'sensitive', 'skin.', 'I', 'have', 'very', 'sensitive,', 'dry', 'skin', 'and', 'a', 'lot', 'of', 'toners', 'are', 'too', 'harsh', 'for', 'me.', 'This', 'one', 'though,', 'is', 'perfect!', 'I', 'applied', 'this', 'toner', 'without', 'a', 'cotton', 'round', 'because', 'I', 'find', 'my', 'skin', 'absorbs', 'the', 'product', 'better', 'when', 'patting', 'it', 'directly', 'on', 'the', 'face', 'and', 'the', 'point', 'of', 'toner', 'is not', 'to', 'remove', 'your', 'makeup.', 'The', 'packaging', 'is', 'beautiful', 'and', 'feels', 'so', 'luxurious', 'in', 'the', 'glass', 'bottle.']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
629,freckbeauty.com,1015,sephora,177426712,10041906331,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-08 17:11:16,4.0,"['I am', 'trying', 'this', 'product', 'as', 'someone', 'with', 'a', 'very', 'sensitive', 'skin,', 'acne,', 'pores,', 'and', 'redness.', 'I', 'was', 'intrigued', 'by', 'the', 'ingredients', 'of', 'Cactusflower', 'extract', 'and', 'also', 'lactic', 'acid', 'to', 'both', 'hydrate', 'my', 'skin', 'and', 'help', 'right', 'in', 'the', 'overall', 'tone.', 'When', 'I', 'started', 'applying', 'this', 'product', 'to', 'my', 'face,', 'I', 'experienced', 'a', 'minty', 'sensation.', 'I', 'love', 'the', 'packaging', 'and', 'amount', 'of', 'product', 'that', 'you', 'get', 'for', 'the', 'price,', 'however', 'I', 'do', 'not', 'think', 'that', 'my', 'sensitive', 'skin', 'would', 'be', 'able', 'to', 'handle', 'this', 'product', 'every', 'day.', 'I', 'will', 'continue', 'to', 'use', 'it', 'a', 'few', 'times', 'a', 'week,', 'and', 'I', 'am', 'expecting', 'a', 'very', 'positive', 'results.']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
630,freckbeauty.com,1015,sephora,177425358,5941633973,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-08 16:51:50,5.0,"['Freck', 'gifted', 'me', 'this', 'product', 'in', 'exchange', 'for', 'an', 'honest', 'review', 'and', 'I', 'can', 'gladly', 'say', 'I', 'love', 'it!', 'My', 'skin', 'felt', 'so', 'soft', 'after', 'using', 'and', 'I', 'could', 'see', 'the', 'residue', 'on', 'my', 'cotton', 'pad', 'after', 'wiping', 'my', 'face', 'with', 'this.', 'It', 'does not', 'feel', 'like', 'it', 'strips', 'the', 'skin', 'at', 'all', 'either']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
631,freckbeauty.com,1015,sephora,177410385,5937359941,Freck The Original Freckle,P468653,2021-04-08 15:24:00,5.0,"['I', 'absolutely', 'love', 'this', 'product.', 'These', 'are', 'the', 'easiest,', 'fastest,', 'most', 'natural-looking', 'faux', 'freckles.', 'Definitely', 'getting', 'the', 'XL', 'next', 'time', 'because', 'the', 'OG', 'is', 'so', 'teeny,', 'but', 'still', 'worth', 'it!']",False,False,False,Personal Care & Beauty,Makeup,
632,freckbeauty.com,1015,sephora,177369224,9069768065,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-08 01:06:26,4.0,"['This', 'toner', 'is', 'one', 'of', 'the', 'most', 'gentle', 'and', 'non', 'stripping', 'toners', 'I have', 'used!', 'it is', 'very', 'refreshing', 'and', 'feels', 'like', 'nothing!', 'I', 'use', 'it', 'at', 'night', 'and', 'sometimes', 'in', 'the', 'morning.', 'I', 'noticed', 'my', 'skin', 'is', 'more', 'even', 'after', 'about', 'a', 'week', 'of', 'using', 'it.', 'The', 'packaging', 'is', 'gorgeous.', 'I', 'love', 'how', 'luxurious', 'it', 'look', 'and', 'feels.', 'I', 'hope', 'they', 'start', 'making', 'refills', 'for', 'this', 'toner', 'so', 'there is', 'less', 'waste', 'and', 'I', 'really', 'hope', 'more', 'brands', 'switch', 'to', 'reusable', 'or', 'glass', 'packaging!']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
633,freckbeauty.com,1015,sephora,177368282,11516381034,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-08 00:47:01,5.0,"['Absolutely', 'love', 'this', 'toner', 'and', 'this', 'brand', 'in', 'general', 'so', 'far!', 'I', 'love', 'that', 'it is', 'fragrance', 'free', 'and', 'gently', 'exfoliates.', 'It', 'also', 'comes', 'in', 'the', 'most', 'chic', 'bottle', 'of', 'all', 'time', 'which', 'looks', 'so', 'fun', 'on', 'my', 'bathroom', 'vanity!', 'Love!']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
634,freckbeauty.com,1015,sephora,177362342,7107317649,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-07 23:16:09,4.0,"['This', 'toner', 'literally', 'has', 'the', 'coolest', 'bottle!', 'It', 'reminds', 'me', 'of', 'a', 'chic', 'perfume', 'bottle', 'and', 'it', 'makes', 'my', 'vanity', 'look', 'so', 'chic.', 'It', 'is', 'a', 'bit', 'heavy', 'though.', 'As', 'for', 'the', 'toner', 'itself,', 'it', 'feels', 'very', 'cooling', 'on', 'the', 'skin', 'and', 'absorbs', 'really', 'quickly.', 'It', 'leaves', 'a', 'fresh', 'feeling', 'to', 'the', 'face', 'and', 'did not', 'irritate', 'my', 'skin', 'but', 'I', 'also', 'did not', 'notice', 'much', 'exfoliating', 'effects.', 'It', 'was', 'a', 'hydrating', 'toner', 'but', 'I', 'think', 'you', 'would', 'have', 'to', 'use', 'it', 'over', 'time', 'to', 'actually', 'notice', 'any', 'effects.', 'It', 'was', 'very', 'hydrating', 'though!']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
635,freckbeauty.com,1015,sephora,177341107,2782850736,Freck The Original Freckle,P468653,2021-04-07 16:29:45,1.0,"['What', 'an', 'absolutely', 'goofy', 'product', 'for', 'a', 'ridiculous', 'size.', 'Firstly,', 'it is', 'smaller', 'than', 'a', 'typical', 'Sephora', 'sample', 'so', 'it', 'absolutely', 'should not', 'cost', '$29.', 'Secondly,', 'what', 'a', 'stupid', 'product.', 'All', 'the', 'people', 'out', 'there', 'who', 'were', 'bullied', 'for', 'having', 'natural', 'freckles,', 'like', 'myself,', 'are', 'extremely', 'puzzled', 'as', 'to', 'why', 'this', 'exists.', 'I', 'guess', 'freckles', 'are', 'only', 'beautiful', 'if', 'you', 'spend', 'stacks', 'to', 'paint', 'them', 'on.', 'do not', 'waste', 'your', 'money.']",False,False,False,Personal Care & Beauty,Makeup,
636,freckbeauty.com,1015,sephora,177339937,6243260192,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-07 16:09:01,5.0,"['This', 'product', 'is', 'amazing!', 'The', 'packaging', 'is', 'flawless.', 'I', 'will', 'definitely', 'be', 'keeping', 'the', 'bottle', 'after', 'I', 'finish', 'the', 'product.', 'The', 'toner', 'makes', 'my', 'face', 'feel', 'refreshed.', 'I', 'use', 'a', 'little', 'on', 'a', 'cotton', 'pad', 'and', 'it', 'works', 'great!']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
637,freckbeauty.com,1015,sephora,177338625,21790385454,Cactus Water Cleansing Lactic Acid Toner,P469818,2021-04-07 15:42:14,4.0,"['This', 'toner', 'is', 'great!', 'it is', 'super', 'refreshing', 'but', 'it', 'does not', 'burn.', 'I', 'think', 'it is', 'gentle', 'enough', 'to', 'use', 'as', 'a', 'daily', 'toner.', 'The', 'packaging', 'is', 'heavy', 'too', 'and', 'it', 'feels', 'luxurious.', 'there is', 'also', 'no', 'strong', 'scent.', 'I', 'do not', 'like', 'the', 'menthol', 'though.']",False,False,False,Personal Care & Beauty,"Body Wash, Soap & Deodorant",
